sl,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Y
209,-1.137672829,,-0.121641431,0.26921168208057145,-1.320975908,-0.575571556,0.1452840324779453,0.4047744129619891,-1.465955898,0.7894141585228818,-1.069931719
210,-2.055209707,-0.800989061,-0.756543957,-1.353576475,0.088424619,,3.039241978366056,,,-0.279823145,-2.026186257
211,,0.7082454975654373,,,0.8155635155514696,-2.149311837,-0.413562814,0.08921858,0.8488588842457634,-0.633600993,0.5050254899407938
212,,,-0.475230023,,-0.280534063,,,,1.1636769014176467,0.9766760900906181,0.9446303817664523
213,-0.640921721,-0.469614875,-1.775903764,0.8574289935002652,,,0.7065655158357587,,,0.5974358856990726,0.408565299
214,-0.17467729,1.1484079033213002,-1.132514304,,-0.846127721,-1.397977951,1.257730863623304,1.4768480874467733,,-0.556933709,-1.110359551
215,,-1.419386842,-2.268907291,-0.545516286,0.41385743610405107,,,-2.162730728,-1.159455421,-0.45133697,0.6112715032858478
216,-1.416959526,-0.516612449,-0.599006065,,-0.577804176,0.93072216,0.5806178309524589,1.3988948291873158,-0.24164974,,-0.548998629
217,-1.407941453,0.15843286742045165,,,0.15972061817596908,,-1.058883367,-0.385132562,-2.033273203,-0.071946232,0.291276682
218,0.8151855058545416,-0.273675345,,,1.6317890071303875,0.013163871517015853,-2.864484683,-1.363931588,-1.497800627,-0.094546883,-0.037728157
219,0.7874906194467196,0.1377138697962106,,-0.935112289,,-0.51664763,-0.978859321,-0.729998017,,0.4772690142131341,-0.42267261
220,0.018445196,1.266979121114173,-0.171549411,-0.218612906,-0.990904758,-0.957987442,,,,,-1.300732702
221,0.00210858,-0.323408579,0.6381034486083853,-0.22423542,,,-0.625836087,-0.788584941,1.3665396802702634,-0.469061645,0.11053616808076284
222,-0.641303231,1.9372975949035895,0.33596574549608427,-0.777610337,-0.111220763,-0.365409136,0.22127299568914455,-0.896896387,-1.266922191,,-2.349617458
223,,,,1.0373927362746043,0.9879563296458208,-0.572471702,-0.152413646,-0.786836533,0.6608007080185251,-0.023971187,-0.170914501
224,,,-2.349704059,1.0175798650501529,-1.548133464,-1.082439143,,-0.094796441,,-0.174081818,-0.896533055
225,1.0763183080275576,-0.94852797,-1.760404009,0.49438805879914555,,-0.125242832,0.24025432682005543,0.4689715015787175,,1.0342863397821913,1.3994970813339065
226,,-0.12854926,-0.366902095,2.2397500886334876,,,-0.719098274,,-1.667094588,0.4635479315125793,2.5555150348296634
227,,,1.8958488423320896,,,-0.407336376,-0.58366703,0.6723092167538043,,-0.116637099,1.8055828652504031
228,0.5715647430148327,1.1412225977589143,-1.138959081,,,0.027244102508267275,-1.68017122,-0.459052779,-0.363649015,-0.669948862,-1.286591147
229,2.1628965190170253,,-0.204118013,-0.31136646,0.032256139,-0.340846354,-1.034769608,0.25271972517454677,,,2.7019524880992183
230,,,-0.632739529,,1.814491156,,0.3518903008753594,,0.3639751320257924,1.6014711101236356,1.107597076331838
231,-1.094095958,-0.392370289,,-1.175188908,,,,0.7799909754732541,-0.875397318,-0.532161712,-1.1032241
232,-1.886332178,1.6244357260535822,-0.245800273,1.908354935831676,2.2310762213698925,-0.417996413,-0.070392703,0.6733981858671845,,0.19356086073483342,-4.100787179
233,-0.660285079,-0.31859033,-0.775696632,-0.196315649,-1.717584256,-0.827868335,1.1851436282837131,-0.117362782,,-0.226058567,-1.48198526
234,,1.6428922679000202,,-0.21388818,-2.753437788,0.629406801,,-0.144066204,,-1.270184033,-2.422549472
235,-0.424494461,,-1.023267911,2.008006606216712,-1.341695481,-1.619711334,-1.196141882,,,,-1.347390099
236,-1.140605618,0.6630290619946357,,,,,0.092487342,-0.035275728,-0.676540034,-0.776521961,-1.18078033
237,0.8029047132345241,0.5675453619352252,0.251539242,,0.098434747,0.008565982,,,0.15623814945225037,0.5155558913551995,1.1261157805924231
238,,-0.937946407,,-0.629758552,-1.230012893,-0.406296881,1.8068037900585867,,0.3645254184312726,1.3114259018172183,0.6030153134942815
239,,-0.383600878,0.6625616729216566,,,0.7721337304007269,0.5973747966876869,-1.769307959,-0.233022723,-0.703852635,-0.111028214
240,-1.173264617,,0.078691199,-0.755580386,-0.081878421,2.6701655086236484,-0.839538702,,-0.565392992,0.030176829939153247,-1.70224273
241,,-1.156630274,,-1.206403611,,-0.705499643,-1.854030014,,,0.7726005533745556,2.5195830491402162
242,-2.061893727,-0.169467116,-0.56247097,,,0.6914535078897538,,0.072751142,-0.318274666,0.3861359229603404,-0.906221383
243,-0.63506356,-0.35992801,,-0.653425555,-0.159182184,-0.682776111,,-0.738137217,0.1400352920981295,-1.346973722,-0.531132988
244,-2.324109774,,-0.845597733,-0.769819837,-0.129054166,0.8936941567813758,2.1604560290908057,-1.543691947,-1.78878508,0.9463890205138976,-2.939352026
245,-0.131610158,,0.024673802148951277,-0.166840232,0.7441155209350732,-0.276930354,-1.112577017,-0.158291992,-0.622099157,0.4310481482478306,-0.863071502
246,,-0.597900725,,,0.039520424541197335,0.2170011799220537,-0.076819831,,,0.5582559109764572,1.8283573192339029
247,,-0.041961837,-1.041755408,,1.1867899002773945,-2.256312044,-0.706197696,0.8647838608666905,0.6735531668140338,,-0.782628797
248,-0.302555055,,0.8449811999491966,,,-0.657973307,0.32079342337029065,-0.296446568,0.7140595673875338,,0.058069354
249,-1.052786663,,-1.351675526,1.137290194935419,0.5190302066931526,,,-0.033381542,0.3476361279271438,-0.263951407,-0.764031415
250,,,,-0.064074071,,0.5932466176899395,-0.601429048,,,,-0.198482542
251,,1.2613690072313046,0.17601765458265956,-0.645458113,-0.140222909,-0.868101077,2.4790062331209377,,,,-0.865036627
252,-0.779594384,0.5468562477614933,-1.099485184,-0.462890514,0.6980715246752281,0.745175956,,-1.240668645,0.9154649036974467,,-0.39436256
253,,-0.286268652,,-0.604691494,,-0.674093368,0.43536276836257626,,-0.028100809,,-2.439651702
254,,,-0.947324959,-1.289137616,-0.729038108,1.5882950271436354,,,-1.458181293,-1.895908585,1.4259003944135795
255,-1.333060409,-0.291060028,0.6196856872308325,,0.3225166867422502,-0.329545573,-0.108475551,1.3104460051626914,-1.617908532,0.4847873444863432,0.825902035
256,-0.355644689,,0.5435980360944924,,-1.964456076,0.5553247074118655,-0.446122043,0.38051966845390195,1.3510960384669146,0.1340568531250872,-0.5298257
257,,-2.10591935,-2.141316521,,,1.9145310857486038,,1.4515148873564045,-0.55179999,-0.097916606,1.7179526514224053
258,-2.654928327,-0.364145465,-0.747060443,-0.801119083,-0.399615553,0.077286054,-1.720121601,1.1521703460796209,0.6887873635219296,0.48532765134975214,-3.552650457
259,-2.465502579,0.2506758819553733,,,-1.259545058,0.7873289635140177,,-1.008619869,-1.243581923,,-0.603574502
260,,-0.296746329,,0.7540114879479064,0.35422615374550015,,,0.02642716,,1.3106189520133715,1.774147441246767
261,-1.561746319,1.0934156749406359,-0.910453012,,-0.124538859,-0.033465281,1.2001460298147204,-0.256263,-2.035988123,1.172155245516962,-0.649599598
262,-2.183673129,-0.428367481,0.32359960730975584,-0.831324597,0.10370331274661754,0.7243067318308625,0.7217317425014397,-0.499742598,0.020398729776025394,,-1.9236414
263,,0.7447896080764861,0.619314535,,,0.042313567,,-1.070945325,,,0.32483678488782464
264,,0.7787669077270833,-2.273366555,-1.038980806,-2.537007647,,1.4150769863250798,0.6406510275457773,-1.719147303,2.046017589031632,-1.039476915
265,,,-0.24764188,,-0.465499082,-0.177396959,0.01162857,0.6864488063672293,,0.4815299508440924,0.4520128332315062
266,-0.306184375,0.6743478522738854,0.5817278985543881,-1.400187128,-0.029204931,-0.702460257,-0.461377906,,-1.273996968,-0.175744226,-1.61903173
267,-1.194688409,-0.494888066,0.5413946597518345,1.449832847443293,-0.433636747,0.8412273672235911,,,-1.442141919,,-1.144456708
268,,1.566391684449198,-0.361937913,,-0.370910328,-1.207730623,,-2.162775913,-0.00868452,-0.481542437,-1.651658335
269,,1.6810250603693868,0.48484080927497736,,0.4335900838434879,,,,,0.4224959365723081,0.9494133342862213
270,0.5862156616361857,-1.209939,,-0.571032509,,0.16210031159419214,,,0.9798132929728438,-0.005768208,1.9017167467391425
271,0.5200199679122692,0.6922854632032013,-0.449352812,-0.218983475,,0.7344154107390819,,-0.919044384,0.12965272968449726,2.953682091651231,0.9329598090585354
272,-0.306066035,-1.697853413,0.001271702,2.3028669533898958,0.2781414368802226,,-2.040308969,1.0113692521978457,,,1.2201047808183485
273,0.074378795,0.8632345769984285,-0.449490382,,0.9374596391641687,-0.999495509,,-0.1126621,0.1473545853559483,,-1.015407803
274,0.34622696154320953,-1.815659395,-1.074372516,0.14131899900376257,0.4214774209321989,,-1.02582398,,-0.524899078,2.150628215615366,2.432825708797095
275,-0.664914418,,,-0.961563201,0.2787584338921243,-1.176570277,-0.908124478,2.231396033,,-1.032644206,-1.231220905
276,,,,,-0.552526314,-1.419342956,0.6299582179086697,,-1.400410578,0.22875029148413278,1.6950529177567564
277,-1.420744149,-0.708864964,-0.510518728,-0.05751221,2.372373846889519,,,-0.862205665,,-0.971343305,-1.429940544
278,,-0.016938174,1.2721246010605014,-0.760557097,0.6118412469010226,0.10142463850230893,0.5722587370327471,,,,0.3377536435439103
279,-0.155708913,1.7453323945970964,,,0.8762025856848777,0.10399429542016675,0.238585987,0.26772692688737415,0.8290483753809669,0.8581962424151277,0.359851394
280,,,-0.442840381,-0.116142066,,,-2.450045924,0.15813453231419955,,,2.0054080757593167
281,-0.001367517,-0.063718282,-1.639856255,,-0.387291302,,,,1.195714002304581,-0.390070715,1.0434843884758653
282,1.5157096983086822,1.7281519974146131,,0.2104965217528075,,0.11743238081667477,,,-0.304102073,-2.074212449,0.8210893942819304
283,-0.790971196,-0.341730277,-0.47598817,1.757355042476038,-0.018063232,,-0.463620074,,,,0.21225020440890807
284,-0.639068132,,,0.2937047950899539,-0.101845944,,,-0.476903643,0.204487599,0.2142581050738389,-0.340872692
285,-1.490771308,0.6707008711632655,-0.004661219,-0.214419315,,-0.195444949,-0.565788856,0.26612226210241635,-0.948384433,1.2175053649015408,-1.375028722
286,1.2749007735095097,0.9971739730978413,-0.329594347,0.47862583176729917,1.145157304220066,-0.262991085,0.7637592672522885,1.0937487730398425,1.204782324289514,1.2620440254101608,1.8025724509697145
287,-0.111574493,-0.599345598,1.990321047545757,1.0357713865021199,,,-0.82438646,0.6304994067685933,0.4051202033407147,-0.113505183,-0.937739618
288,0.4297330584389332,,-0.816059741,,,0.7517095229064923,,,1.2430636755775104,-1.043517845,-0.451272362
289,0.9303455366451354,-1.45259059,,0.5400994434213723,-2.413162933,,0.3835641045891686,0.39782854612500673,0.17097721638908664,-0.04518728,0.5493592917287602
290,,,,0.06344182,0.067392898,-0.079017791,-0.065720395,-1.472776981,,,-0.42282541
291,,-1.080164092,,0.9894307861136725,0.21365887363433247,,1.3998922710726724,-1.499849288,1.752643592849922,-1.383452059,-0.290851134
292,1.2231638205093198,-1.312032152,0.020973258,,,-0.234278709,-0.861230335,,1.799925715767921,0.022484117043246533,0.7485804759433068
293,-1.063135613,0.5041143948914248,-0.411046342,1.5135163317852074,0.34300789564824563,0.7650652691294288,1.944783123396939,,,-0.440585244,-1.77182168
294,,,-0.021651828,-0.975872566,-0.988025177,-1.632978989,-0.066234115,-1.213734417,,-0.785956411,-1.127564301
295,,-1.059878204,-0.14245379,-0.273918182,,0.15131939284738086,-2.729852517,0.45789490829832746,-1.33231315,0.3814062125580873,0.5257892227618473
296,-0.060417996,0.12271937484759297,-0.156351083,0.24135646613458786,1.0282825662635435,,1.1769728527666905,,0.2513871845320686,1.5778998817716203,-0.767893823
297,,0.802819472,-0.598334414,,-0.44794547,-1.311962047,,-0.823054167,-0.043871595,-0.469161488,0.6569971616567887
298,-2.461603971,-0.014609825,,1.4194494180814141,0.27722701525313886,0.050665894,1.1441044190408685,-0.121015035,1.0734007980290785,,-2.347623252
299,,,0.3806209464784694,-0.398144394,,-1.43515112,,,-0.446905544,0.19929548700400293,2.1369991577436704
300,-0.054673903,0.14406375374400238,,1.8719962761603064,,-0.000934343,0.16816159199470426,-0.2504104,,1.245327771103551,-0.216479342
301,1.0309943702206825,-0.104614377,0.34847545761700605,0.17144733354526767,0.5343800141599081,1.103588594,0.9427794529952216,,,1.1270880716678637,0.4490405091901495
302,-0.489459366,-0.485058251,0.7697406714968249,0.8523391854919578,-2.180105615,-1.070361352,0.5774438406224499,,,0.20716669451960604,-1.808102628
303,,-0.946390001,,0.5206211209827504,-1.214238156,-1.150641688,0.12339733031340083,-1.013669456,0.007694269,,1.8261732593518674
304,0.17483852223820986,,-2.368597207,,1.3491428697660017,2.546666455209488,,,0.085897817,-0.350523367,0.23976513738423477
305,0.7331028882994068,,0.16537560395845496,0.5445679893002472,0.2540139890001154,0.17404383512064364,,-0.599688436,1.930112812181428,,0.2489325810021502
306,,-1.029217919,-0.104540901,0.4528050742757984,,,0.5282196362285076,,-0.578929859,,0.9617508303377568
307,,,-0.770157691,,-1.969393131,1.0090508217419165,0.49001583842964913,-0.511988438,0.41852486115264004,-1.75252003,-0.981107127
308,-0.122183164,,0.7212764127569041,0.9199606762127784,-1.911356081,-0.659148835,0.25818158008734104,-0.362978617,-1.261143007,1.6549830070141083,0.20807111861203087
309,-1.358934452,0.572023582,-1.470660318,0.27219163547606845,-0.261678767,-1.011870617,1.4212112611642387,0.29650756154045294,,1.0092567794240528,-1.514810693
310,,-1.399915219,,,1.2936269563919636,-1.786163969,,,,-0.260608971,0.5885816665905432
311,-1.697947597,0.6278039877660291,-0.33255775,-0.39671748,1.2259242195172486,0.7223698579133114,1.0183174703203597,-0.729553046,1.5751177140236587,-0.497117959,-3.971360874
312,0.3835282332572534,-0.877229269,,,-0.761366532,-0.358034751,1.3796633339339537,,1.1129240840417847,,0.9307829000988189
313,,-0.88394102,-0.814189321,-1.245073463,,,0.071274801,-1.30232006,-0.352876285,-1.552028476,3.1395980311291467
314,,1.2962187155274778,,-0.141768758,-0.329088094,-0.23665845,-1.988366867,0.8486630244593296,-0.246002253,0.8647889179172022,-2.628469695
315,-1.746554693,0.2807002760160064,0.13477451656490091,0.2832845415561025,,-0.15190129,,-1.203077733,,0.6985282206146352,-1.924183595
316,-0.23268489,-1.454992956,0.6921802691978961,-0.245720376,-1.686729997,0.2875639280921001,0.9080935491986954,,-0.096959305,0.8649445768838984,-2.269859269
317,,,0.15354414365088026,,,-0.368825952,-1.136880556,-0.657439481,,,0.9665727938094573
318,0.1785951012826913,0.2850328817023772,,1.0930987610277685,-0.030480331,,,-0.153192668,,0.6322476590435939,1.1085707359886805
319,,1.0719081056754898,0.2751103772051938,-2.113962859,,-0.635453626,1.8077142210909511,-2.277723557,-0.587944775,0.4152660182393258,-1.834053117
320,0.23595158301827282,0.7525569742450205,,-0.079616688,0.6116017677979503,,0.8523666656378985,-0.87890341,,,-0.088031188
321,,-0.886669769,1.193760249417076,,-0.136249725,,-0.153130809,-1.568556477,,-1.020381889,0.44588385261488084
322,-0.854561353,-0.528694464,,-0.923560242,0.19204894512344528,-1.46720621,-0.328418563,-0.781595811,,-0.243945929,-0.702580664
323,-1.63441207,-0.53650884,1.094320428906523,-0.832995945,1.5658565405084002,,-0.851902614,-0.167247492,,-1.194032952,-4.557876902
324,,-0.95144046,0.6469125855840756,-1.661942507,,,-0.045768941,-1.084296001,-1.714449686,-1.85741371,1.0221733071846344
325,,-0.709166,,-0.504555275,-1.630493253,1.2382891160726552,0.12786141093490788,-1.110595481,,-1.350013192,-0.051040314
326,2.1281574228373903,0.12430256361370642,,-0.55172596,,,-1.082198607,-1.101662213,0.333098363,,2.105874766930326
327,1.1635359337280526,,1.111853448666209,,-0.457284045,-1.520790106,1.876771565981925,0.7733769008772339,0.3317509450123464,,5.250323591617727
328,,,0.7161481878897322,0.4074030199245352,0.029560706,-0.037883588,-0.455176686,,-1.019171166,,1.9874236717644846
329,,0.442993809,1.1426265456738012,,-0.444245311,-0.171795285,-1.652666992,,-0.410446579,-1.601881004,-0.13293206
330,,,0.8007314520401176,,,,0.6548211026389539,0.6105777891618498,-0.188538315,0.4662096000445547,2.8154804687381274
331,0.15184879037209822,1.8985611373407807,,1.602027450411805,-0.563289997,1.4054483410191094,-1.884068044,-0.170378197,-0.101595395,-0.034095072,-2.134012618
332,-0.064053626,0.25826012458038683,0.6567053866351941,0.1084455581090781,-0.222417809,,0.083492155,-0.595676255,-0.716793025,0.8366676193078596,0.748615673
333,-0.57935396,0.37337337807491294,0.6228134055463862,0.583855591,,-0.744443367,0.5342471889408119,-0.491589117,,-1.112405002,-2.448408009
334,1.716939149278272,-0.764935815,1.7729905094933083,,-0.422456716,,-0.858450558,0.2178493364340177,0.22531550631808436,-1.032832647,1.4916398476652795
335,-1.060836807,,1.49263291,2.610578656829207,0.4796607478905424,0.17968957162229982,-1.695545401,,0.035471707,-1.777026889,-3.414612684
336,-0.027926043,,0.32770898465720616,-0.646083295,-0.245367203,-0.431511049,,-0.400693764,-0.634766524,0.7147301340220291,1.3518454305622587
337,,0.20853047606040953,,1.1845018867108061,0.5047648174012969,-0.75768952,-0.539634087,,0.20899083070358515,,2.4555512739173944
338,-0.881211454,,,0.7309396152959944,-1.524384972,,0.30107737639548926,-0.572453745,-0.810778019,-0.747899616,-0.731326791
339,,0.24033332271978716,,1.2241797424656193,-0.491127267,0.9547240560791684,,0.7422471447538673,0.509063096,-1.876575903,-0.41096279
340,,0.34251010818780264,,0.27059811508953735,-0.003181314,-1.83369398,0.36372406752418507,,,-0.318413077,1.233237927776441
341,0.058047546840881495,-1.826172894,1.5583041942534583,1.668887152544933,-0.57227436,0.5348386907619915,-0.147081322,-1.154934291,1.5134842104999975,0.230669047,0.4515696780476659
342,-1.191388387,-1.384504744,,,-1.832053695,0.7700246749805709,0.6666937069293813,-0.556022339,0.3112891570732957,-1.44992001,-1.005497008
343,-0.126628581,,,-1.142290741,,-0.343351921,,,-0.500957087,,-0.664463543
344,-0.238000384,,0.9217116115183703,-1.339990745,,-1.432068062,-0.279495362,,,0.786644614,2.1306426133604006
345,-1.683158565,,-1.287059184,1.148159969256663,,-0.163928326,,-0.874656121,,-0.141579753,-0.540167648
346,-0.533668989,,0.17744008984743692,-0.676186504,-1.411288592,-1.699579048,-0.063753856,0.5753015716777765,,1.6429580687295628,0.6655865201351598
347,1.0490697762872363,,0.1566951156010687,,2.356423495,-1.773749396,-0.451429423,-1.140325046,-0.056761451,0.8999862026563659,0.2921886493345503
348,,0.564153075,0.011314882047717294,-0.825612868,-0.737758253,-1.062192949,0.19720206571696347,-0.147692803,-0.467152005,0.13906395597020416,-0.870778261
349,,-0.531151071,0.4680322906262961,-1.069954769,-0.423851446,0.19806879316727705,-0.136334363,0.9249792345257288,-0.622354792,-0.09000497,-1.787161691
350,-1.388210444,0.2654757341750626,-1.078004064,0.4039350218455128,,-0.808352438,1.1346170053194455,-6.58E-05,0.4934711319776488,-0.592706332,-1.6608486
351,,0.7739015988812267,0.4540609272856076,-0.478962538,,-0.361341477,1.2545230709275106,,,-1.859678758,-0.578284881
352,0.5095962637769621,0.6844126196049757,0.083034781,-0.644166987,1.6785541641358326,,-0.562473151,-1.305247217,0.6789312251440766,-0.539838621,-1.535479537
353,,2.018314487360129,-0.902714412,-1.201118909,-0.548270397,-0.469767026,1.2575978860743378,0.090273786,,-0.119013548,-2.0393022
354,,-0.613337688,0.9697893331471812,-0.793738399,-0.064848812,1.7014532253282322,0.22480047949769197,-0.619830343,-0.67816727,-0.577887838,-0.623173662
355,-0.419981257,-1.265690059,0.10887099862844708,0.6329996286933196,-1.054481606,2.9056798352833884,0.14282328128745475,0.5774742507997122,-1.427466619,0.5219598608475648,-0.379664603
356,,2.5066661290044965,,,-2.093327023,,0.19634062335746455,-1.195661332,1.796766181254783,0.13472193116835804,-0.10349649
357,-0.814983392,-1.020912772,,,-0.773250098,-0.843403428,0.6933221785883819,-1.007422478,,0.872806675,1.128445382446846
358,0.6518809459667262,-0.075322574,,,,1.0709045279247156,-0.369072267,0.4892893091939807,-0.498463911,-0.945780412,0.8762159917045591
359,-0.156979338,-0.272047352,0.5196374006958969,0.031126798230838415,,-1.308140012,2.2754513473330693,,-2.076667174,,0.10060287650905463
360,0.6522597432414197,-1.841712259,-0.928984897,,-2.794146838,0.1179240518801699,,-0.510194342,,0.088616207,2.2009471643269674
361,-0.581363005,1.6579799617809334,-0.289119953,1.0687457865093002,0.3207866090582405,,1.276194658481988,,,-0.338189223,-1.495263974
362,0.3804212466322243,,-0.428041278,0.6084915904963231,-0.711233741,-2.092152164,0.361532857,0.8891429291285501,0.6068344608236445,-0.194253696,0.000449146
363,-0.197261389,,0.084234937,-1.716046709,-0.131720994,-0.083694506,-1.562253835,-0.821615345,-0.5358838,0.9047671361293883,-0.714179867
364,0.23645491068845984,-0.157307916,-0.281216672,-0.433872245,,,,,0.49457815580002934,-0.198599282,1.068713195777915
365,-1.552803267,0.17517328422010006,-1.183926266,0.8462133113530625,1.334626390168005,0.8328527435294627,0.3180550823935736,-1.075102134,,-0.279093295,-1.962978385
366,1.574213948173064,,1.0320842454154984,-0.025303,,-0.287706488,-1.095542782,0.5650019706595204,,,2.0657987473215487
367,0.20363638797611616,1.1657287266145884,0.2763028496123978,-1.2115038,0.5962731068339315,2.0515759245726124,-2.030857669,0.34337278213610917,1.3427369587801377,1.4597947503909672,-1.119436577
368,,0.4843925329601206,,,-0.504606419,-0.61044536,-2.406138566,0.8509542700292289,0.3261185669691117,0.37378440209638225,0.2504733336257986
369,-0.362296492,-0.990753221,,,,-1.236607685,1.5740335356521553,,-0.973281637,,2.704540897310311
370,0.13690591300425045,,-1.233998986,,0.6377768109471482,-0.293151711,-0.29225492,-0.499933251,-0.909810194,0.9753569306433929,1.1742759808608163
371,0.19465968982139875,-1.00633174,,,,0.8368275201051393,-1.450009146,-1.090053506,0.5236530301058331,0.9233916208727997,2.077226620040049
372,,0.00354855,,,-1.370210869,0.44997387991154864,,,-1.056020447,0.28668534901403425,-0.94825677
373,-0.180256402,0.3281332495270688,,0.081112399,0.8890388379575035,-0.015629478,,0.5325785484422504,0.1281050656606425,,1.9179850690395013
374,,0.3611298394770732,0.45528639381273156,-1.791090345,-0.983377248,1.0644086886313493,0.6334039090328393,,2.280684429022473,-1.299639166,0.2318296889072735
375,-0.665717457,-0.097237142,0.2780895382794444,0.078883451,,0.645690663,-1.001997225,-1.856392361,,-0.172340346,-1.440080577
376,-0.556328181,1.2684508940657286,1.2267972141267554,,-0.747347697,,-0.141250455,,-0.430486784,-0.636793286,-1.889931293
377,1.0277090715122519,,-1.207159407,-0.196374496,-2.111794804,0.24026611152354657,-0.675939363,,-0.926656026,-1.653554865,0.8617056112537709
378,,0.5463198183506611,-0.742168614,,,-1.441174508,,-0.63107425,-0.539449596,-0.896631136,-1.582001859
379,,,-0.889891768,-0.637196262,0.6519907656718499,0.8038735146872013,-1.345672616,1.064473845,,,-0.404349565
380,-0.676347126,0.8008819084950872,-1.640136488,0.524339069,,,,-0.962454924,-1.137833324,0.8200139517402507,-0.743360131
381,0.29509834140781116,0.029474170218152247,0.061316054,2.076046229025831,-0.205824101,1.0982664296308462,0.8029967029103224,,-0.405083932,,-0.492516569
382,1.9825771430622992,,,-0.970816706,-1.829171756,1.2432072782700254,-0.499571477,-0.351072507,,,1.5266262376495832
383,-0.044502958,,-0.554315443,-0.643347152,-1.070735038,-2.242638938,-0.445167282,-0.186556399,,0.13764941752936297,-0.570353397
384,-1.017999733,0.8086298621395085,,-0.59477832,0.46351836204477737,,-0.951866516,-0.152733857,0.15789972712220673,-0.634250977,-2.065612276
385,-1.31773679,1.0079790700474562,,-0.379571843,2.0694489774597633,,-2.115923915,-0.602088627,-0.625836467,-0.774574828,-1.932488711
386,-1.108664024,1.4224758466671117,0.2372522952201498,0.7009093018634277,-1.428408847,0.45349147924607464,1.5813741006898354,1.6796834174012474,,0.20396365784769765,-2.153411462
387,-0.320990596,-0.777238554,,0.10960785145745469,-1.060239883,-0.788470977,0.49337297315165085,0.4997062927911828,,,-2.356895648
388,-0.027458016,-0.057043234,-1.035517217,,0.5189207870031708,,2.316578113633591,-0.292310742,1.1911169944243554,,-1.984154028
389,,1.492847106623768,0.5346938721810496,,-0.120185887,-1.600831334,,1.0342068286149764,,-0.404803304,0.651059954
390,0.3618377448926777,-0.522659412,,-0.403200774,0.11591506856537769,0.33731405927539504,-1.096026336,-0.072553213,,1.4368809560418612,-0.926011897
391,-1.193393206,-1.973283329,-0.176871511,,-0.86357738,0.007350997,,,,0.47075487508570707,0.3769148990617899
392,-0.412111621,-0.603400235,,-0.65387148,,-0.011783423,0.26314653725923753,-1.041375752,-0.848989354,-1.873694577,-0.526101932
393,,,,-1.170451276,-2.38585102,,,0.9395661502690482,0.6980942345081377,-0.585626381,2.063718456492244
394,,,-1.778273735,2.140273838644342,1.2166333113534817,-0.99403291,,,-1.774805934,,-0.122996475
395,1.485118799098435,,0.9259948977219045,0.660090267,,-0.947318322,-1.716478651,0.37824718566402193,-0.225838656,,2.4176069080277456
396,,,-0.099625893,,-0.027007135,,-0.981570329,,,-1.282047709,-0.712394952
397,,0.886082986,1.082942782541113,-0.818984874,,,0.060098403,,0.862284265,-1.579074522,-1.813086246
398,0.38459929785040187,1.2019284498732292,-0.316304591,,-0.120885242,-0.241773806,-0.498765622,,-0.614255306,-1.00637146,-1.986713328
399,-0.236205427,-0.427004403,-0.432348166,0.27945420142583244,-1.628949523,-0.220316926,-2.985375262,,,,-0.875317791
400,-1.824401667,1.3928082704636782,0.18380739734229162,0.6206570356184842,,-1.417649693,1.0008086499943956,-1.522351899,,,-1.940951219
401,1.293666070307138,,-1.146635178,-0.074879707,,,0.2791927385394935,0.5186353413846423,,0.053974528,1.5924959327444494
402,,1.0475959520700453,,-1.534309057,-0.515581166,0.4406279499631198,0.11548165017204945,-0.690055045,-1.425220964,-0.037394986,-3.671758905
403,-1.697256206,0.790337444,0.8089432243306537,-0.658303051,-0.058157294,-0.249317307,-1.191751889,,0.28849701363751323,-0.341011849,-3.133529186
404,0.5067338822007901,,,,-1.148658394,1.403333505624995,0.1108295024892349,0.5867851030572198,0.23017569513268002,1.0681060408920702,-0.345210185
405,0.054464118199800536,,,,-0.452898251,0.299631543,0.5726737718608043,0.9909554369088225,1.2028206222903837,,0.5104440966935008
406,-0.795110437,-0.710910475,0.8323214138642981,,,0.9407278186703414,-0.421401346,,1.2250925124244874,0.3837787531998674,0.000472086
407,0.7843159813936369,0.5379552450954936,0.6552840620993374,-0.441134992,,0.25462344637256534,,-1.270673849,,,0.832996877
408,,-0.145892409,-1.117787487,0.012721894864479187,0.311930159,-0.906811572,0.13323628486569788,,,0.42416777714438947,1.0841967235104348
409,-0.069143851,-0.444698251,-0.204322938,,-0.193430798,,-0.316373511,-0.863911422,1.5859149934207886,1.8624116201663932,1.8600421471187796
410,,-0.866076049,-0.192437764,-0.103124836,-1.358683189,-0.016744428,-0.530665263,-0.727288188,0.045253378,-1.34997276,0.4036328665485237
411,1.2028219425977207,,,-1.260796284,0.6528801896611967,,,,0.8038952462060444,1.2234883411853221,0.6467950069718822
412,,-0.73378408,,0.154132557,,-1.84334182,,-0.945249233,-0.642061895,2.4892197465190478,1.813275031078435
413,-0.199146569,-1.71976612,-0.494062883,-1.051935229,0.1287810948889587,-1.699763925,-0.554946735,-1.317877158,0.5536452117489323,,1.2471831124542279
414,1.248471016266993,0.15540717048591654,-1.311842423,-1.202188408,-0.20729835,1.4525672654238397,-1.413676776,0.6752185574593023,,-0.794539094,0.8511587343220559
415,,0.6756333176051068,1.096999417,-0.101504614,-1.704428022,-0.453563572,,,,0.5750615877905809,1.2526310901044337
